release,release_date,filename,url,md5_hash
DepMap Public 25Q2,2025-06-27,CRISPRInferredCommonEssentials.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRInferredCommonEssentials.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredCommonEssentials.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=LpyxmarNUj1wgo%252F3V9mCCA91U8oXZfsvBm3n91g6NyfSE73qCo9sFLSTWKHjKBUeL4F6QTHxAj2baG9I6vUm6cFZaaq%252F13i4bnvrkbdROhoK2X0GwRyOC0r%252Br%252FCJcJ0k4yaEvi9V2XEeXbUUdDEr7dGY9dpAAEbOKGaRfCQcO%252BoarBP9LEB3R0pgWYl4RaV5QJONjcskrVvj5vvrJF56jFuFDY83TR%252Bn4W3Fk0yvb4TVeTOnsRKnfm8rGr%252Bgo955jlsAfUWNH%252F0rPa0Rd3xaE2kBetT8uq9Y6ak783QjWIY1FbeyFhj8cGLpGkT3185swrwSsVY%252B7%252BIAgyandJOsTQ%3D%3D&userProject=broad-achilles,ccb9b7379f5afa69b3863e22fd8b1bae
DepMap Public 25Q2,2025-06-27,AchillesCommonEssentialControls.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AchillesCommonEssentialControls.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesCommonEssentialControls.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=QSt%252BrSqwP2OPBgRLL%252B8%252Bn1ChMBW5J5UbVsoTAMJla5YmoHq22829byqUcU2x5kba1pSkPuxgEStc%252Fv3C5WoPgQzg2INF5upEe7NL%252FqL1SXmVl%252FCzPx9Rfjecnufw6nCB%252BNU0wKcOTe2gO8xbBm5KkOLXwHrpueyjTYEjcw38ZDVj2E3Z8XmCsQAWbRFhrUA61w80T0D3FrD7UIANeJOy5iQ%252FASI9zfK%252F8YoecYsrmRx05l%252B5BrFmcdLKxH9ourFMK6vP5A%252B98uRhKUU3kt0BgoJrpuwRwH9OLXnWH5ET%252BajJxkW1dsii4mnJwDumVbmNgNXPI3irpAngQnKgjvpJ3w%3D%3D&userProject=broad-achilles,9cc07e7ebc282984d8107341dfde8f26
DepMap Public 25Q2,2025-06-27,AchillesNonessentialControls.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AchillesNonessentialControls.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesNonessentialControls.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=RM64ZKfZuwXsLQTgIU9UKFXb3IkgKMFIluoDhOmK5bEW%252B9iPaRh%252B19VNOsLZTl48uSOxaTKj4uCeAD8u%252FF4umEUWQav6aN7eQQ27spsGf7%252F6C8aXV8964wSMbU0uKz3rkJMWCV4W8qun53vGkzG1NrBAF%252BT%252FeSujw3ObB59P5KT23O0pckMwOu95i%252FohUGjPrWW4QMKdt2wlBt1Mkklw0OQ9e5MeynHIBTgBHyF5z4r3ktqdpy9%252BsHnBs9dTswce%252BKtPQxgkMg4hIQ6e%252BMef8jLUYA9YCrk6s5%252BXucWGLaTc%252FC4hMsGFib0oufiYsswROgfXg0JdNBUIQK8kClBlkg%3D%3D&userProject=broad-achilles,ca6a757db1cae49b913423ce73b818cf
DepMap Public 25Q2,2025-06-27,AvanaRawReadcounts.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AvanaRawReadcounts.csv?response-content-disposition=attachment%3B+filename%3D%22AvanaRawReadcounts.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=gxrLo%252FWGD24Y%252F7%252FxWVVV%252F1iK8oPm%252F04EldsUgHq4uECgzHyndgAOBihD0vxfFg4EVTj6sXHMmDEHJbu0qZPBuRE%252BuO469RwNeA%252B%252FHM0hG5zbngaRhK6U6i7JDLOfkZbyjfO5A5NqLhV7JO9Cx7j%252B1lwL9PuQ7Cffjbmz8S9Z5OAc1uvlCFBdMOrbIpFKIISakmsVrXhiUILXWmCffGcVqTHrvRTlQY6rJEMinfNuOiluen2RR7GQQ9UmJFVzm1RDRdoEcUMj9uhXJpqwJj96WniBb8S1xoIJ9%252BHgSP%252FivrrAPQU0%252BuKFaq%252BY3FXyzrwNZ4CeVIczdE%252B5aO5y5b44Nw%3D%3D&userProject=broad-achilles,dfac0ae52f428b5a2ad827c40d4b9dc0
DepMap Public 25Q2,2025-06-27,HumagneRawReadcounts.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/HumagneRawReadcounts.csv?response-content-disposition=attachment%3B+filename%3D%22HumagneRawReadcounts.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=MojutioFgmzOjkae8BY3dPxprCVpgItnjvmH5PwLD4BdoeHd9HCTtRruR02ph6mQDkEmSaOp6EnZrCnEvH8vD1yz%252B36s%252F85rtQLCLuoLHkDPQ6Hf8XVhRwT6OisCkq5UFQZqO4RCTJE%252B0jFXXQz9lkfZYHdWgmEXjGiOeEyCkkEBxL59waaji2ZqykdAvRwhpKBNnxCtMuM1WEvvjb2qfSwwMh7N1gZfN%252BcTz2CeuYLGwaZY85pXlDXKwPylz%252F%252BK%252F5tC%252Fi5fUjg13raE4QCii2zM0tx6A4sWht6tmFzCXcRXBufFKYfQzPQSGfXJPBgz%252FfoZB0KSjMt9WXJn%252BovPhQ%3D%3D&userProject=broad-achilles,08a42c5337b38b055938cf74a7270b9e
DepMap Public 25Q2,2025-06-27,KYRawReadcounts.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/KYRawReadcounts.csv?response-content-disposition=attachment%3B+filename%3D%22KYRawReadcounts.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=IQsmW9mV4kjtkBG4ecEarMDKWyLhrvBm7uS%252FGHrqeSVHYfgQts0qg%252FjfVWTRI4i1d6dYklrTKX%252FUV5uqgn%252F5VwLmcaDBUM7OrrccKFQxWRYwxmT%252BAmL1X1FLbljEyz0%252FyxG9agn3wXJ7ENRD64eNfok%252BMHgT76Tje3NMzxR911VxuiOlj1f03vHlPdpWd0R%252BE4JEyZXja0bRuE8ZlAJxiXNiwNf99rGwh5Yh%252BfvntVW7DjNh0U%252BOZDdbXebUM2Lr%252FwafwgPaxllZXO8IVTCvRLGIQQ%252BvujQiGgms1ERiqapPJc%252FQLaT8s3xRzbTclqGdPDV1Fm89g6Ae6whjW0t2rQ%3D%3D&userProject=broad-achilles,adcf2163ecfb2d5de90f32fb8d967a54
DepMap Public 25Q2,2025-06-27,AvanaLogfoldChange.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AvanaLogfoldChange.csv?response-content-disposition=attachment%3B+filename%3D%22AvanaLogfoldChange.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=LrZd72B9UUwaLpaaioold2IGGBezaPYmLmfiSxw2qbyPHVy%252BxQrNK302g0EOQeCRxhjWdXbB9jVURaRgz1uipg9gz7KSet3vN66cRYp0VmfWxqBrfCVfx3c1ZLvvj8wtUqD3sd%252B%252F%252FTppsFsNIFBpQ4Frc54e0jbX5XNycMVi3EA%252Fve%252FqcWShtnPQHp6RJ7g2cbMl57C1u%252BMJMWdzFQMZii9vsLHWMGbrDHuYJ%252BnVrps1HQRHeTon4q%252B4MByFTeWuacV%252BgRWLsI7Fb%252Fj%252B%252BKIkG5Bt5evQa%252BWVOhCdCizLRDCA3bliQuzE8jGrMwmEUqcGEGLdUkFgXhc3cjyCEc2Egg%3D%3D&userProject=broad-achilles,098bb5c851339838262dfc517ae5d0e9
DepMap Public 25Q2,2025-06-27,HumagneLogfoldChange.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/HumagneLogfoldChange.csv?response-content-disposition=attachment%3B+filename%3D%22HumagneLogfoldChange.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=DhBb9UXag4Ti7KsFDLA8OIo5t8T6xDFIv13qZ7rLTpF4KQqc%252FSeC6u9as4t76tHNchlzjtyNpEpsJaRvITMEhDwokp5nkU0L3XIkDdI%252FvAfntVgc%252BL5ftyR2dQ1srC9Ki8RvxJ9lFQJ%252BsjhyDM2DBUmDSygy5%252FjEjhysuKyi1MYd6uRJ4r0ydIdB7uomjLWu4ehvyoYQqkluIamgNeP%252FeV6mf2JXOPOtNJD0xVGmzt56B4tz%252BY9BTZNFQAHw6kgzYJzBunOF%252BOl8SrkjJP2HzIUF0zgq2Be7XKHx%252B%252FnJkAICJY0CJEtmktqgvizBZ%252F%252BohORYjWz1FGv%252BLCL8FJFSxw%3D%3D&userProject=broad-achilles,449ff784b3f18d2a17bb7f9756f53096
DepMap Public 25Q2,2025-06-27,KYLogfoldChange.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/KYLogfoldChange.csv?response-content-disposition=attachment%3B+filename%3D%22KYLogfoldChange.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=aSKBhYDEy9bLnVRt1ELw%252F%252BAtyHAkgnspYRuvPXcbxuokjvGvLXnVuX1XuzKGSkQCbrFZkE2eKTcdqzSEDr8J9lMlwpiR%252Bh%252FyQ%252BDa09w0dgUC7xxasBD7GNY0NXUzy8B%252FrPsRzPGiATlOWdZTktpY4uHu%252B5LVlaUT3jgqY2eRRN0KaB8or9f2u5CndhXiH%252Fgg9lgayPsik909JtK2%252BBcZJq7FOv9ax8U1Z2oi2CimGAeJ3y%252FrWdufD8aQX7ivJkl2a%252F5X9ohCKxHSzXO4I4osCemFyEfPXWQ5W6lTJn8L%252Bwp5QGjh9d7PAm0pheKq%252BOgZF5obEKIN9XyeDBlxaPH8Hg%3D%3D&userProject=broad-achilles,f4ab93920b692363cba32362272440e8
DepMap Public 25Q2,2025-06-27,AvanaGuideMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AvanaGuideMap.csv?response-content-disposition=attachment%3B+filename%3D%22AvanaGuideMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=jvScq24x2doepsbuH4a5E4n7sAghkP1dsgFPHHMP81D6%252Be7XA%252F3kj18MZOvggWdYgTbWhOrPycO9iKy0K1um2E2eSPp5XuTtZqL93WPMSm5chIwIPJNd8OaSx1F16a3hBMwaZ19XgkWegh%252Fv3MwU2muNLBQJL8gM4%252FmYasm5f6gnGiH6yw3060mXcBQMXsj%252FV0PEkqu55A3IwvkqEG6XnjLr0Ss2GOfNZ4zMxT9iYNU51dABPE1yaHM81trmd%252FLgiUAFaL6tFrFjvp4OR01Oi7d7xoVDGl5UMfQcq4%252FvUbKL4cw9gWZx6PpLWsL4GNvldWE4%252FL0wn%252BBCNRpnWXEV9Q%3D%3D&userProject=broad-achilles,380bb5e44d36e16bbc66123e3560e302
DepMap Public 25Q2,2025-06-27,HumagneGuideMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/HumagneGuideMap.csv?response-content-disposition=attachment%3B+filename%3D%22HumagneGuideMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=MswGTOqgQjW8m0RpocI7NGF4umV3Ina20l0uYRfOqKHKUKhXj7RQEptzTENVNSfIqa5hDRC5Y5Kd1Z7c02m9rNrIDrSTZcl%252F6aozdo%252Bx2Pwtw7hg%252FJjZYItX4om3p%252FrUj4BaTzihq066SbpzdmF6Mq7bD1IuT31RzOlqxkiwml01DrZecz9vQzJeajF7xJuOFwqZhbpwdz5XGJp8xEjkfLVLI18qhBJ%252BPLS3iHGxA%252Fii9TOexbzFS9kWsK%252FiZpDsvzbGshodJxxGLxaB%252Fhwgi8A%252BhvT2uOInyZiRkb5tRfTNTxla6ZFQxhPdZL7c0dIIMPwlOLOqZ3jnGvL%252BOgGPGA%3D%3D&userProject=broad-achilles,b39017ad2f2bcd0a23200fdeb76861c9
DepMap Public 25Q2,2025-06-27,KYGuideMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/KYGuideMap.csv?response-content-disposition=attachment%3B+filename%3D%22KYGuideMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=Z0yzScakRzDetA7qWdDhzLeGD9ZYDlI1Yu1yUyRyfiNnJqiC7pv9u21gkAC1Ug4BUfn8%252BxsLtGisJqzpkpUUbsy1fkcifyyTmDiqad1Rp%252F8%252FvOUu6ymW3dG85h%252Fl1Z2GNF%252FPrEykmIqd1Eyp3EDv5MJXiP8X05ak4peBbrQkReG80HQ3hG3hWrkMSJmZED1tlO1CVAEWxtciwE9RXF1G3hPi8tul2kpurteCjkLXswaStzY01ZNOksyGqfRLG5to50ngmoFk0zrKmOyDnchrnYM40AJRIKnilIzb6akwRG%252FhdMDzH55%252BDaUMtZd5dOM57qEbArdmJ1OUD66IFlUDYw%3D%3D&userProject=broad-achilles,2e9f561a2514acb038af644a21065bee
DepMap Public 25Q2,2025-06-27,AchillesScreenQCReport.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.4/AchillesScreenQCReport.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesScreenQCReport.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=WPElQnZXw2LzdqKVgtWRnuZ5tsgzaDW39I%252FYCDwgY4rb75Dy7iifPt8rrEQn1%252BJdvbEZK9eoMQxSB7VxbIlJlGYR5Wn8EgRP8bc1USC73JLIxA0T9JIENA8HXn76iLw90QnPXxQrXKkerbHZIR7lfIfS35ySdc%252BPv%252BpA41%252BglaK5%252Fbi2ogaZM2R6h1ixpU14FtmaGucXL0zX7jBH%252BGKCa7W9pqeQ%252Bux1QsfUc71D3yKVvPKihe8YjP99cATslePJ7ZQUBsEKP6ykiq3pPaMMWLrOVtiDH4QUPk3S%252FgPvIgibVNrVDOHWfND7iSAMQ6iAdvDiBkkS5giAMhvlivf1ng%3D%3D&userProject=broad-achilles,a72aee750f0daba5d55e46785c682db1
DepMap Public 25Q2,2025-06-27,AchillesSequenceQCReport.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.4/AchillesSequenceQCReport.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesSequenceQCReport.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=Inris7JyZ8Urp%252F4twv1HN7xT6ucVtiRpTmJpABtRjYgjttvxH%252BK2YzNMDve1Uobk3syCals0rgCuZHTLIfJEiJ5Tz36NMwyYZgUhBgzZdNdbEQ5HgCxTp3SiaFBi9z2U6fZ%252Fmo2MXWteVFAVt5nwwMaDG1IEXI%252BYocsNK%252ByrpANX0Jvka1H%252Bou%252FF0BR1%252FNn5tSV54b79FYpr%252Bgft5F7qgz4t%252Fj8l%252FN06O1TyYz%252F8NX%252BCa%252Bo6%252FM5iUEJllTIwVNU3qa4nSvHYUq6NVJt1nn3xGk8u%252B9%252Fj3yR%252BbhPqHj%252FwuglUh1esJKR1AiUf1TedwNcJEIJH2teDkbyNRjuuyDIqFg%3D%3D&userProject=broad-achilles,a44550590b702e8872f233febb2665c5
DepMap Public 25Q2,2025-06-27,AchillesHighVarianceGeneControls.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AchillesHighVarianceGeneControls.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesHighVarianceGeneControls.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=fgP9d7yfiabFrWUh0g1BAHqEKidThqjISVFK3Lo4eYXEJrSrYOEGAaKwTlyVNdN5yJTthIPVxrue5dw1%252BNDO2DH5e%252Fwf3UK85tANrsAm%252FRtFcd0hMH8lMBWfPQe3gkYhPN%252FRaPQuJmlWi7b%252FTeActe7hHoVaKvLuHSZFfrUTLPeKUec07vIERXVR1LpID4qleFSH42AgN6jBVd6s0%252FcMJ0hPin%252FtKSkWNZTs9%252BeIb4dm%252BBR5SQpUMFb7DHD7oHB25BBYF8VBtJQdbxkWpUi0%252F1fOZIo0zT6BQ1xbpI0v77ZkFiSTWojzzT4BtzhXl1oRBOZePhtPt%252Bagk0B%252FAaOdsA%3D%3D&userProject=broad-achilles,5e774422fe172a3a99caa51e2bb0faaa
DepMap Public 25Q2,2025-06-27,OmicsCNSegmentsProfileWGS.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.108/OmicsCNSegmentsProfileWGS.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsCNSegmentsProfileWGS.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=HYO2lFod2l8aGL8zWvuH4YRSra4XUfTZu0%252BWYX38KOsRVledWWsoTs85GzN2hi04HguIN26hEP%252BJdcBz1FR3hWO6Tg6Tknk6Z5Z3BzrcLcLipgzpkj9bEo%252FVZ%252BkBDZB3O0Fk0koijrROXuOfOfoHY3ACAhIDnYDLd1GMo861%252FC2t3AA145nrNzbco9haaWpAs7i%252FptThdeZOxPNCkUh%252FhP%252Bv8c8%252FPF4iGiCx%252FbVK2v%252F3FYm0AXPVJeLs1QycEZ5N%252Fec4Ke7Dr7aYz%252BgRLOYq8Wyv%252B1jRxQdeeM9pOmxskRxXj2uQPwD98YdaP7P7V8jjrPxyBJRcI58hQDVEGVOb0g%3D%3D&userProject=broad-achilles,e711e6ae41c59a68247e15b4e2a81d81
DepMap Public 25Q2,2025-06-27,OmicsCNGeneWGS.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.104/OmicsCNGeneWGS.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsCNGeneWGS.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=LFTSmHOuFL2SqYc%252FcenXJMlDH1dktPzktGa5xxRQXxslqaa8uBfWAGgGvfShYALdAaZxUUabsM%252BaAfU1XCzfUHV6BJOFB1b%252FOMiMzGKb8rWN4DrxxDMyLVHIUQ1BiHte8THk3NIzq3%252B67ubB1WInwsx%252BVDBlBBDu8%252FiaaW%252FNJ784Y5jaw2fcqbhQ%252Fq8d7pH3xMwQQeWUg%252BhbBGaB8%252BgKOahtHrdSCA70jXk9H5GnMKnokcPpu3lsYYFNkRfCxR57mSfp51Yy1OpD1d1H3uIfnI%252Fz34ec3dxyTeOR2jdaKj9up3bD%252B0UXH7hxVfpplBoy4l%252Bv4C0DJ2mMbriwMNGmpA%3D%3D&userProject=broad-achilles,ec326394dcb8838d02fb9c6447c7b5fd
DepMap Public 25Q2,2025-06-27,PortalOmicsCNGeneLog2.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.110/PortalOmicsCNGeneLog2.csv?response-content-disposition=attachment%3B+filename%3D%22PortalOmicsCNGeneLog2.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=Dx8C4ejDErmGSAbOBQd%252Bl1VOy2Xj9WW7VvrZgtoOovdbx4Tg4kJ0068xWV%252BybjiKRGSHnGcqyCf1xZ%252B2cYxl%252FeCYVb6mB8KRt6PToeslZ4M7iYf7En%252FAsKJVIGfm7dMDA8pCKuRlj%252BLx7UQPCs9ENKvQDw2zTAsbPGZcCbQxoBMVW2iVhQYJvIAuJ3vUkUu4d1EtqtXJ5FZkXSIAeWmyjSv7hJvTzEPpDtFGFt1OUm%252FwP4ZMiW52ZpS%252FPRivdcYN3FtLEQElZRqiftelv0EfhLwH5ojk0jqj%252FjSt4N5CkG4z0flXtyWkJboMA3g2mSPFanvlrw6xnUij7Qp7MfwGvA%3D%3D&userProject=broad-achilles,e1aaa01a8d076f676f16dde37196c0cc
DepMap Public 25Q2,2025-06-27,OmicsSomaticMutations.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.88/OmicsSomaticMutations.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsSomaticMutations.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=HEGhzrpa51RZQ5ep%252BPdHh6QP08TI8M07PnfINKny0OEHZ8xJ%252BNKM8OLt%252FXu1AUBGjGfVqeYWyg7Ee3U0mqgfBeCnUhX9LtjWeQedtFmXW8AO6UmkPmU7Y%252BY8mS6HLQD2EoOi6rYx4c8Du8LS7tkpOAbFe9ZOT0oUoAGTzF29izukh%252FISoOti3y647BTFUpGhJ8zkEpBBtnulySsvohnem3e6M6CDRcMQmRne6Jt5iXaMv3GKY92fVxzGDsxJSYaYDmwTZDUKG1A29ZIcKFAzx7Qd1XTtISK%252BaNnZi3dvCTd0EILTOtWyt4UUiyxNiPV2nTAtil%252B%252BxU9jfITAzPWhLA%3D%3D&userProject=broad-achilles,7cf311223a79558cf40dc3159fe28d8a
DepMap Public 25Q2,2025-06-27,OmicsSomaticMutationsProfile.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.92/OmicsSomaticMutationsProfile.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsSomaticMutationsProfile.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=JeF2NDN7Xj%252B0L0tVQ8HsNClsdablrrhDzwtVeU1IWemKDzEU1moZ2Ucsd%252BGhnK7JD5gA%252B1nReMh71uiUeWGsxHTwm3SCP1hoRCg%252B9xEkOo%252BAwNLFsuqfDtfjgFcz94Vp6Rnpt9iTs%252BiPOgSbsYeTqP85c9iZ7p%252BChxNyhawYEt0H%252BYhz%252FIaZDX9lzOlZXQykJsOk7hElSiFa6XkJ0hJGXsRW2Yng7iahACjkoL%252B%252BEQn95XYGWQ1VF6hkJx80iMJAEN8RBtNVDilDOqx9ufA36dyjilQz5wCCFo11hZBmor3nKXF4aHnn%252Fh3%252Bto5PH2cBHgLE0tv%252FUyByy8AfDM5xjA%3D%3D&userProject=broad-achilles,d5ffcdc58ffe02a6223816d4caa7fc45
DepMap Public 25Q2,2025-06-27,OmicsSomaticMutationsMAFProfile.maf,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.93/OmicsSomaticMutationsMAFProfile.maf.maf?response-content-disposition=attachment%3B+filename%3D%22OmicsSomaticMutationsMAFProfile.maf%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=LSY2OHuYGEaUy04FnFPJeLZRaoN0UVp1gSYJbIILFfLNEtm90VK64%252FGriSmnMzAZc4Ee8Q95Jy4l9KCEMGbRgiexB9NkZu94HwSeMfowQFGSkuY6s98fkBEyVj0I7sc3YSorvHwld32EaYdNW%252BGmfMWP%252F5WePFQ0XdxefLafZQUyC3TEVZQMcvAGO9O9e2wnfEDcoqkOsz4E5QYbIGv8%252F9nJmXLpjTL%252Bd3p2OL9c4W4y9HxGYOkbdSqYOC7ux9k1CD8xS7VkSc4yyQ1e7ZvvbghoK9R2PeAoNLxSAUQ9exUBT0z6XtrSRCJwtvvGcUPf0rdz8dHAr5XngfhMQBSFrg%3D%3D&userProject=broad-achilles,35cd622fc33b59ee2db20389a914c39d
DepMap Public 25Q2,2025-06-27,OmicsSomaticMutationsMatrixHotspot.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.86/OmicsSomaticMutationsMatrixHotspot.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsSomaticMutationsMatrixHotspot.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=FILWlHlezk7xSQzwynP8GNIGRAbvbTGYjf5tqUe%252BY5ekJTht6ocooYAjRgtVz%252FmD3R0UHGuvEnHQx%252FhYJdCGGyrABTJac3J9JkRN8%252BuwBNbaKFc4JeYi3KKh449BtZTceiBZzz%252B0y%252B6gFSTSaB843XTyz6GugY%252Fi8vJi16sSijTPvLUUx4LUliK7nCym%252BQcqP%252BzTkTaCsQQ6WVwN%252BP5%252FxD0A3pshBz4Vjxa3dFCBtsh1NVy1RaFalUPWO9cabKa9f3Ab4JxtRE1%252B%252B8x4IeYgMX5HZzyvKcmOocAf4Oy2ONpG0Sn%252FaigCYlyJik6zLU7DL6o8M%252FJ2To7TPyR6I%252FbToQ%3D%3D&userProject=broad-achilles,da3252e8a1b40aab2472545b8d67b521
DepMap Public 25Q2,2025-06-27,OmicsSomaticMutationsMatrixDamaging.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.87/OmicsSomaticMutationsMatrixDamaging.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsSomaticMutationsMatrixDamaging.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774567611&Signature=iuZKa03HY95AbUMpjYYUSNjlMKzWeKYTmZ%252FVoDmL7ltiOiepy4dBDTMqgoQB6YsGn5iDMYHn6kmFJGW1x6LIHZhE7zSxVMOzMxhWJtU9opMTkF2UEO99NwChtMM0tl2fze5xFMXD8bG0XzTg6WJnm7KBeyEGVIjNnWuKT5SQ6KdZ3MHR4xxnbr81OE3fnhxpW4h51yUkGbFOpD573awsniSHBve9%252B4bQ%252Fzkuu3zMLt7d754G%252BiXfXLIalg4Ay4C3ZrX24W1J%252FTE%252FrtZwyoOhNBPnTjJFWPASsL2fl%252BPOs1HUnOvwy7KZm0HBgQBjZJUyJ%252F7kHZj7G3enQtg0dAB%252Fjg%3D%3D&userProject=broad-achilles,72d07df307e82e9ca6f0c569fc28ccd6
